No,BlockID,Previous,PH,Volt,Datetime,Hash
8194,62c7cb7e0f713,777115,7.08999,2.563802,14:15:26 08-07-2022,01010072
8195,62c7cb8a12806,01010072,6.906882,2.596761,14:15:38 08-07-2022,9859796
8196,62c7cb9614ef3,9859796,6.996403,2.580647,14:15:50 08-07-2022,7921285
8197,62c7cba22233b,7921285,7.072357,2.566976,14:16:02 08-07-2022,7098031
8198,62c7cbae246aa,7098031,7.222913,2.539876,14:16:14 08-07-2022,4486198
8199,62c7cbba2147c,4486198,6.985549,2.582601,14:16:26 08-07-2022,7525818
8200,62c7cbc625ca4,7525818,6.855341,2.606039,14:16:38 08-07-2022,4767281
8201,62c7cbd228a14,4767281,6.855338,2.606039,14:16:50 08-07-2022,3090128
8202,62c7cbde30dc8,3090128,6.814648,2.613363,14:17:02 08-07-2022,7082106
8203,62c7cbea31d97,7082106,6.877039,2.602133,14:17:14 08-07-2022,8060288
8204,62c7cbf63a666,8060288,7.069645,2.567464,14:17:26 08-07-2022,8973256
8205,62c7cc023a690,8973256,7.084564,2.564778,14:17:38 08-07-2022,07801998
8206,62c7cc0e3f27b,07801998,7.085921,2.564534,14:17:50 08-07-2022,3002738
8207,62c7cc1a47527,3002738,6.897388,2.59847,14:18:02 08-07-2022,02869558
8208,62c7cc26493a7,02869558,6.810579,2.614096,14:18:14 08-07-2022,03680241
8209,62c7cc324db47,03680241,6.88518,2.600667,14:18:26 08-07-2022,4334285
8210,62c7cc3e52265,4334285,6.921802,2.594076,14:18:38 08-07-2022,3704727
8211,62c7cc4a55061,3704727,6.9001,2.597982,14:18:50 08-07-2022,2118782
8212,62c7cc5659cb1,2118782,7.098128,2.562337,14:19:02 08-07-2022,9070129
8213,62c7cc6261eb5,9070129,7.207994,2.542561,14:19:14 08-07-2022,4791095
8214,62c7cc6e64555,4791095,7.213419,2.541584,14:19:26 08-07-2022,3447515
8215,62c7cc7a6d19a,3447515,7.193071,2.545247,14:19:38 08-07-2022,3559273
8216,62c7cc866b4b2,3559273,7.157806,2.551595,14:19:50 08-07-2022,8422589
8217,62c7cc926fb0f,8422589,7.170013,2.549397,14:20:02 08-07-2022,9072623
8218,62c7cc9e790b4,9072623,7.123898,2.557698,14:20:14 08-07-2022,05871141
8219,62c7ccaa7fc1e,05871141,7.159163,2.551351,14:20:26 08-07-2022,5296042
8220,62c7ccb67f0a7,5296042,7.079139,2.565755,14:20:38 08-07-2022,8512791
8221,62c7ccc281936,8512791,6.802441,2.615561,14:20:50 08-07-2022,1680243
8222,62c7ccce877e6,1680243,7.085921,2.564534,14:21:02 08-07-2022,53958
8223,62c7ccda8ba41,53958,6.917732,2.594808,14:21:14 08-07-2022,04370391
8224,62c7cce69911e,04370391,6.805154,2.615072,14:21:26 08-07-2022,9132664
8225,62c7ccf2952cd,9132664,7.052012,2.570638,14:21:38 08-07-2022,3493248
8226,62c7ccfe9dd13,3493248,7.206637,2.542805,14:21:50 08-07-2022,1487488
8227,62c7cd0a9edf0,1487488,7.174083,2.548665,14:22:02 08-07-2022,06755137
8228,62c7cd16ab23f,06755137,7.058794,2.569417,14:22:14 08-07-2022,6244943
8229,62c7cd22ae58e,6244943,6.772517,2.620947,14:22:26 08-07-2022,2080039
8230,62c7cd2ead3ee,2080039,7.160522,2.551106,14:22:38 08-07-2022,5724448
8231,62c7cd3ab8ec4,5724448,7.193074,2.545247,14:22:50 08-07-2022,1483269
8232,62c7cd46bc94e,1483269,7.121185,2.558187,14:23:02 08-07-2022,3607037
8233,62c7cd52c31a0,3607037,6.773958,2.620687,14:23:14 08-07-2022,3755401
8234,62c7cd5ebeefe,3755401,6.794303,2.617025,14:23:26 08-07-2022,8256015
8235,62c7cd6ac1e0d,8256015,6.775229,2.620459,14:23:38 08-07-2022,9083043
8236,62c7cd76c6ee1,9083043,7.113048,2.559651,14:23:50 08-07-2022,110267
8237,62c7cd82ca906,110267,7.155094,2.552083,14:24:02 08-07-2022,7739193
8238,62c7cd8ed0f9a,7739193,6.942146,2.590414,14:24:14 08-07-2022,5151865
8239,62c7cd9ad6a62,5151865,6.803797,2.615316,14:24:26 08-07-2022,9221924
8240,62c7cda6d9f6b,9221924,7.159163,2.551351,14:24:38 08-07-2022,6374043
8241,62c7cdb2dcefd,6374043,7.198497,2.544271,14:24:50 08-07-2022,6351155
8242,62c7cdbee100e,6351155,7.054725,2.570149,14:25:02 08-07-2022,7078865
8243,62c7cdcaeae97,7078865,7.068288,2.567708,14:25:14 08-07-2022,3292668
8244,62c7cdd6e9c06,3292668,6.893318,2.599203,14:25:26 08-07-2022,5315762
8245,62c7cde2f13e0,5315762,6.805154,2.615072,14:25:38 08-07-2022,8990273
8246,62c7cdef0bd38,8990273,7.069645,2.567464,14:25:51 08-07-2022,1602255
8247,62c7cdfb03198,1602255,7.113048,2.559651,14:26:03 08-07-2022,7789711
8248,62c7ce070aea8,7789711,6.891962,2.599447,14:26:15 08-07-2022,07156622
8249,62c7ce13170a2,07156622,7.041162,2.572591,14:26:27 08-07-2022,2819095
8250,62c7ce1f139bf,2819095,7.033024,2.574056,14:26:39 08-07-2022,2002932
8251,62c7ce2b186d8,2002932,6.96656,2.586019,14:26:51 08-07-2022,5495839
8252,62c7ce371fada,5495839,6.825499,2.61141,14:27:03 08-07-2022,9091639
8253,62c7ce431e13c,9091639,6.822786,2.611898,14:27:15 08-07-2022,7674592
8254,62c7ce4f2351b,7674592,7.136108,2.555501,14:27:27 08-07-2022,1837677
8255,62c7ce5b2bcf7,1837677,7.134749,2.555745,14:27:39 08-07-2022,05812347
8256,62c7ce673520a,05812347,7.085921,2.564534,14:27:51 08-07-2022,6440408
8257,62c7ce734230b,6440408,6.997756,2.580404,14:28:03 08-07-2022,5709538
8258,62c7ce7f371be,5709538,7.084564,2.564778,14:28:15 08-07-2022,6996578
8259,62c7ce8b3b749,6996578,6.88518,2.600667,14:28:27 08-07-2022,6547582
8260,62c7ce9742bdf,6547582,7.110335,2.56014,14:28:39 08-07-2022,5449653
8261,62c7cea3433e2,5449653,7.03438,2.573812,14:28:51 08-07-2022,4730246
8262,62c7ceaf5c674,4730246,6.817361,2.612875,14:29:03 08-07-2022,1439298
8263,62c7cebb538a8,1439298,7.138818,2.555013,14:29:15 08-07-2022,08956539
8264,62c7cec751af2,08956539,7.0493,2.571126,14:29:27 08-07-2022,9585886
8265,62c7ced356485,9585886,6.910951,2.596029,14:29:39 08-07-2022,2679806
8266,62c7cedf6156f,2679806,6.887893,2.600179,14:29:51 08-07-2022,8280308
8267,62c7ceeb5dc0b,8280308,7.094059,2.563069,14:30:03 08-07-2022,9219179
8268,62c7cef7631ee,9219179,7.022173,2.576009,14:30:15 08-07-2022,9646454
8269,62c7cf0369a62,9646454,6.896031,2.598714,14:30:27 08-07-2022,6136474
8270,62c7cf0f6ef68,6136474,6.843131,2.608236,14:30:39 08-07-2022,7288759
8271,62c7cf1b74918,7288759,6.882468,2.601156,14:30:51 08-07-2022,4074403
8272,62c7cf277fad5,4074403,6.852628,2.606527,14:31:03 08-07-2022,7307133
8273,62c7cf3387b3f,7307133,7.121185,2.558187,14:31:15 08-07-2022,1204714
8274,62c7cf3f84e14,1204714,6.809223,2.61434,14:31:27 08-07-2022,8808964
8275,62c7cf4b8b003,8808964,7.225626,2.539387,14:31:39 08-07-2022,3594867
8276,62c7cf578fc2d,3594867,6.756326,2.623861,14:31:51 08-07-2022,6377294
8277,62c7cf639f515,6377294,7.189003,2.545979,14:32:03 08-07-2022,1199358
8278,62c7cf6fa0718,1199358,6.829568,2.610678,14:32:15 08-07-2022,209192
8279,62c7cf7ba4117,209192,6.997756,2.580404,14:32:27 08-07-2022,68677
8280,62c7cf87a5ce8,68677,6.88518,2.600667,14:32:39 08-07-2022,5800508
8281,62c7cf93ad533,5800508,6.939434,2.590902,14:32:51 08-07-2022,1127166
8282,62c7cf9faf1fb,1127166,6.957066,2.587728,14:33:03 08-07-2022,9635382
8283,62c7cfabb5588,9635382,7.146956,2.553548,14:33:15 08-07-2022,9764339
8284,62c7cfb7ba4bb,9764339,6.893318,2.599203,14:33:27 08-07-2022,7785586
8285,62c7cfc3c7540,7785586,6.8472,2.607504,14:33:39 08-07-2022,8708872
8286,62c7cfcfc40d8,8708872,7.079139,2.565755,14:33:51 08-07-2022,7226063
8287,62c7cfdbcce69,7226063,7.180864,2.547444,14:34:03 08-07-2022,5021053
8288,62c7cfe7d054f,5021053,6.768533,2.621664,14:34:15 08-07-2022,457445
8289,62c7cff3d4f9c,457445,6.879755,2.601644,14:34:27 08-07-2022,4673858
8290,62c7cfffdb325,4673858,6.989618,2.581869,14:34:39 08-07-2022,3005711
8291,62c7d00be2a62,3005711,7.062863,2.568685,14:34:51 08-07-2022,731959
8292,62c7d017ed26d,731959,6.870261,2.603353,14:35:03 08-07-2022,2888668
8293,62c7d023e96f9,2888668,6.788877,2.618002,14:35:15 08-07-2022,2963246
8294,62c7d03002b71,2963246,6.77667,2.620199,14:35:28 08-07-2022,3593987
8295,62c7d03bf3368,3593987,6.828211,2.610922,14:35:39 08-07-2022,3111453
8296,62c7d04806bf0,3111453,7.193074,2.545247,14:35:52 08-07-2022,08393085
8297,62c7d0540edf1,08393085,7.266316,2.532063,14:36:04 08-07-2022,5921255
8298,62c7d060101ca,5921255,7.062863,2.568685,14:36:16 08-07-2022,2936863
8299,62c7d06c1286c,2936863,6.887893,2.600179,14:36:28 08-07-2022,2096404
8300,62c7d0781de70,2096404,7.080495,2.565511,14:36:40 08-07-2022,5471472
8301,62c7d0841c983,5471472,7.027596,2.575033,14:36:52 08-07-2022,3530647
8302,62c7d09021e78,3530647,6.900097,2.597982,14:37:04 08-07-2022,8594636
8303,62c7d09c25327,8594636,7.087277,2.56429,14:37:16 08-07-2022,5523752
8304,62c7d0a82e16d,5523752,6.936721,2.59139,14:37:28 08-07-2022,9168878
8305,62c7d0b4371e8,9168878,6.866191,2.604085,14:37:40 08-07-2022,1377906
8306,62c7d0c037241,1377906,6.883824,2.600912,14:37:52 08-07-2022,9303951
8307,62c7d0cc39d62,9303951,6.851269,2.606771,14:38:04 08-07-2022,1335684
8308,62c7d0d83e678,1335684,7.195784,2.544759,14:38:16 08-07-2022,2554715
8309,62c7d0e442fa8,2554715,7.046587,2.571614,14:38:28 08-07-2022,385228
8310,62c7d0f04b368,385228,6.77667,2.620199,14:38:40 08-07-2022,5361157
8311,62c7d0fc4e4c6,5361157,6.772602,2.620932,14:38:52 08-07-2022,4674202
8312,62c7d10850c69,4674202,6.82143,2.612143,14:39:04 08-07-2022,3672521
8313,62c7d114594bb,3672521,6.813292,2.613607,14:39:16 08-07-2022,1825719
8314,62c7d1205a4cb,1825719,6.818717,2.612631,14:39:28 08-07-2022,1261621
8315,62c7d12c61722,1261621,6.88518,2.600667,14:39:40 08-07-2022,5875579
8316,62c7d1386a325,5875579,6.906882,2.596761,14:39:52 08-07-2022,3707453
8317,62c7d144689c9,3707453,6.878398,2.601888,14:40:04 08-07-2022,8112441
8318,62c7d1506d8d5,8112441,7.068288,2.567708,14:40:16 08-07-2022,1712548
8319,62c7d15c73a6e,1712548,6.805154,2.615072,14:40:28 08-07-2022,7474816
8320,62c7d168781e8,7474816,7.096771,2.562581,14:40:40 08-07-2022,5662253
8321,62c7d1747cd18,5662253,6.875686,2.602376,14:40:52 08-07-2022,9365125
8322,62c7d18081cbc,9365125,6.962492,2.586751,14:41:04 08-07-2022,8457767
8323,62c7d18c868a2,8457767,7.077783,2.565999,14:41:16 08-07-2022,9588336
8324,62c7d1988db77,9588336,7.057438,2.569661,14:41:28 08-07-2022,8840425
8325,62c7d1a48f874,8840425,6.875686,2.602376,14:41:40 08-07-2022,8040261
8326,62c7d1b092f35,8040261,6.890605,2.599691,14:41:52 08-07-2022,7503338
8327,62c7d1bc97d85,7503338,6.891962,2.599447,14:42:04 08-07-2022,5762985
8328,62c7d1c89db4b,5762985,7.102197,2.561604,14:42:16 08-07-2022,3362324
8329,62c7d1d4a0c6d,3362324,7.132036,2.556233,14:42:28 08-07-2022,8198057
8330,62c7d1e0a5761,8198057,6.763107,2.622641,14:42:40 08-07-2022,8244188
8331,62c7d1ecab5c9,8244188,7.151025,2.552815,14:42:52 08-07-2022,2583029
8332,62c7d1f8b001d,2583029,6.828127,2.610937,14:43:04 08-07-2022,07727909
8333,62c7d204b9349,07727909,6.990977,2.581624,14:43:16 08-07-2022,4096347
8334,62c7d210b96d5,4096347,6.797016,2.616537,14:43:28 08-07-2022,1176798
8335,62c7d21cbce0c,1176798,7.174083,2.548665,14:43:40 08-07-2022,5941478
8336,62c7d228c153b,5941478,6.830924,2.610434,14:43:52 08-07-2022,588087
8337,62c7d234c6003,588087,7.187646,2.546224,14:44:04 08-07-2022,9097841
8338,62c7d240d1813,9097841,7.052012,2.570638,14:44:16 08-07-2022,4341934
8339,62c7d24cd7514,4341934,6.872973,2.602865,14:44:28 08-07-2022,4217231
8340,62c7d258d98a7,4217231,6.752172,2.624609,14:44:40 08-07-2022,2378923
8341,62c7d264dbc6b,2378923,7.152381,2.552571,14:44:52 08-07-2022,242679
8342,62c7d270de60d,242679,6.782011,2.619238,14:45:04 08-07-2022,2453885
8343,62c7d27ce36ff,2453885,7.056081,2.569905,14:45:16 08-07-2022,6860538
8344,62c7d288eefd3,6860538,6.963848,2.586507,14:45:28 08-07-2022,640205
8345,62c7d294ee359,640205,6.787521,2.618246,14:45:40 08-07-2022,9267388
8346,62c7d2a0f2080,9267388,7.189005,2.545979,14:45:52 08-07-2022,5206791
8347,62c7d2ad039df,5206791,6.78074,2.619467,14:46:05 08-07-2022,0257442
8348,62c7d2b908bdb,0257442,7.205278,2.54305,14:46:17 08-07-2022,6264897
8349,62c7d2c514701,6264897,6.881026,2.601415,14:46:29 08-07-2022,4356109
8350,62c7d2d11a9fd,4356109,6.97063,2.585287,14:46:41 08-07-2022,424739
8351,62c7d2dd20132,424739,6.954353,2.588216,14:46:53 08-07-2022,6020783
8352,62c7d2e91fb0e,6020783,7.084564,2.564778,14:47:05 08-07-2022,5945421
8353,62c7d2f52ef97,5945421,7.237833,2.53719,14:47:17 08-07-2022,7424901
8354,62c7d301307b3,7424901,6.88518,2.600667,14:47:29 08-07-2022,5359502
8355,62c7d30d2d2fa,5359502,6.931296,2.592367,14:47:41 08-07-2022,8950834
8356,62c7d31936621,8950834,7.157806,2.551595,14:47:53 08-07-2022,2159901
8357,62c7d32536b5f,2159901,6.818717,2.612631,14:48:05 08-07-2022,7166933
8358,62c7d33141b30,7166933,7.129323,2.556722,14:48:17 08-07-2022,2171983
8359,62c7d33d413d4,2171983,6.891962,2.599447,14:48:29 08-07-2022,7320434
8360,62c7d34945881,7320434,7.122542,2.557942,14:48:41 08-07-2022,8342861
8361,62c7d3554cd0a,8342861,6.775229,2.620459,14:48:53 08-07-2022,3235961
8362,62c7d3614e65f,3235961,7.209347,2.542317,14:49:05 08-07-2022,2213627
8363,62c7d36d5485c,2213627,7.229695,2.538655,14:49:17 08-07-2022,8821048
8364,62c7d3795737d,8821048,6.818717,2.612631,14:49:29 08-07-2022,9305868
8365,62c7d38563bd3,9305868,7.117116,2.558919,14:49:41 08-07-2022,3692707
8366,62c7d39165c81,3692707,6.784809,2.618734,14:49:53 08-07-2022,7019834
8367,62c7d39d6b878,7019834,7.231051,2.538411,14:50:05 08-07-2022,2305406
8368,62c7d3a96ac64,2305406,6.763107,2.622641,14:50:17 08-07-2022,5442863
8369,62c7d3b5701e4,5442863,7.141531,2.554524,14:50:29 08-07-2022,8923244
8370,62c7d3c17b226,8923244,7.122542,2.557942,14:50:41 08-07-2022,9769913
8371,62c7d3cd77f3a,9769913,6.784809,2.618734,14:50:53 08-07-2022,3597138
8372,62c7d3d97c99f,3597138,7.08999,2.563802,14:51:05 08-07-2022,7335613
8373,62c7d3e580c4a,7335613,7.214776,2.54134,14:51:17 08-07-2022,6911317
8374,62c7d3f1858d9,6911317,6.784809,2.618734,14:51:29 08-07-2022,04059422
8375,62c7d3fd8a60a,04059422,6.849916,2.607015,14:51:41 08-07-2022,9516037
8376,62c7d4098f3d2,9516037,6.737252,2.627295,14:51:53 08-07-2022,9611773
8377,62c7d415971aa,9611773,6.79159,2.617514,14:52:05 08-07-2022,2455974
8378,62c7d42198ca5,2455974,7.212063,2.541829,14:52:17 08-07-2022,7530184
8379,62c7d42d9d67f,7530184,7.148312,2.553304,14:52:29 08-07-2022,9801945
8380,62c7d439a2e33,9801945,6.778027,2.619955,14:52:41 08-07-2022,1902682
8381,62c7d445a71d4,1902682,7.207994,2.542561,14:52:53 08-07-2022,6442902
8382,62c7d451b24ec,6442902,6.79159,2.617514,14:53:05 08-07-2022,8553194
8383,62c7d45db3773,8553194,7.170013,2.549397,14:53:17 08-07-2022,9473659
8384,62c7d469bc30f,9473659,7.083208,2.565022,14:53:29 08-07-2022,06431866
8385,62c7d475c2f89,06431866,7.155094,2.552083,14:53:41 08-07-2022,9405964
8386,62c7d481c7361,9405964,6.80651,2.614828,14:53:53 08-07-2022,6525555
8387,62c7d48dc57ee,6525555,6.759038,2.623373,14:54:05 08-07-2022,3853308
8388,62c7d499c9d30,3853308,6.763107,2.622641,14:54:17 08-07-2022,844935
8389,62c7d4a5cf41a,844935,6.760395,2.623129,14:54:29 08-07-2022,7981603
8390,62c7d4b1d38e6,7981603,6.870261,2.603353,14:54:41 08-07-2022,1803018
8391,62c7d4bdd952a,1803018,7.127967,2.556966,14:54:53 08-07-2022,9844357
8392,62c7d4c9dbd7a,9844357,7.159163,2.551351,14:55:05 08-07-2022,7152477
8393,62c7d4d5e4c8e,7152477,6.898659,2.598241,14:55:17 08-07-2022,3578864
8394,62c7d4e1e6227,3578864,6.82143,2.612143,14:55:29 08-07-2022,3145256
8395,62c7d4edec11a,3145256,7.141531,2.554524,14:55:41 08-07-2022,8221588
8396,62c7d4f9ee55a,8221588,6.82143,2.612143,14:55:53 08-07-2022,08820724
8397,62c7d50605358,08820724,6.856695,2.605795,14:56:06 08-07-2022,7869243
8398,62c7d51209ae6,7869243,7.151025,2.552815,14:56:18 08-07-2022,035748
8399,62c7d51e0e7cc,035748,7.168657,2.549642,14:56:30 08-07-2022,2981659
8400,62c7d52a0d0af,2981659,7.233764,2.537922,14:56:42 08-07-2022,7356788
8401,62c7d53615cb5,7356788,7.012676,2.577718,14:56:54 08-07-2022,163882
8402,62c7d54216498,163882,6.759038,2.623373,14:57:06 08-07-2022,4455247
8403,62c7d54e1ca4d,4455247,6.99369,2.581136,14:57:18 08-07-2022,07098496
8404,62c7d55a1ff2b,07098496,7.066932,2.567952,14:57:30 08-07-2022,8426477
8405,62c7d56624734,8426477,6.779383,2.619711,14:57:42 08-07-2022,7355459
8406,62c7d57229672,7355459,7.141531,2.554524,14:57:54 08-07-2022,9377618
8407,62c7d57e2ded3,9377618,6.867548,2.603841,14:58:06 08-07-2022,7116922
8408,62c7d58a3c10d,7116922,6.840418,2.608725,14:58:18 08-07-2022,9379163
8409,62c7d59637824,9379163,7.205281,2.543049,14:58:30 08-07-2022,1058899
8410,62c7d5a23ceed,1058899,6.803797,2.615316,14:58:42 08-07-2022,9524432
8411,62c7d5ae42616,9524432,6.783453,2.618979,14:58:54 08-07-2022,1187932
8412,62c7d5ba4977d,1187932,6.788877,2.618002,14:59:06 08-07-2022,2512811
8413,62c7d5c64f251,2512811,6.79566,2.616781,14:59:18 08-07-2022,2196991
8414,62c7d5d257897,2196991,6.787521,2.618246,14:59:30 08-07-2022,2617817
8415,62c7d5de55ebc,2617817,6.801085,2.615805,14:59:42 08-07-2022,8415506
8416,62c7d5ea5bf44,8415506,7.129323,2.556722,14:59:54 08-07-2022,2979342
8417,62c7d5f663fca,2979342,6.783453,2.618979,15:00:06 08-07-2022,2845573
8418,62c7d602640ff,2845573,6.826855,2.611166,15:00:18 08-07-2022,8217597
8419,62c7d60e6adda,8217597,7.170013,2.549397,15:00:30 08-07-2022,2286309
8420,62c7d61a6ce72,2286309,7.023529,2.575765,15:00:42 08-07-2022,09878838
8421,62c7d6267312c,09878838,6.771245,2.621176,15:00:54 08-07-2022,381497
8422,62c7d63279b23,381497,6.775314,2.620443,15:01:06 08-07-2022,6781099
8423,62c7d63e7c8e4,6781099,6.779383,2.619711,15:01:18 08-07-2022,4355446
8424,62c7d64a8836b,4355446,6.78074,2.619467,15:01:30 08-07-2022,5542498
8425,62c7d65685b22,5542498,6.829568,2.610678,15:01:42 08-07-2022,2081568
8426,62c7d6628a3f2,2081568,6.904169,2.59725,15:01:54 08-07-2022,6764072
8427,62c7d66e952b2,6764072,7.165945,2.55013,15:02:06 08-07-2022,2284845
8428,62c7d67a96367,2284845,7.117116,2.558919,15:02:18 08-07-2022,1249131
8429,62c7d686988d6,1249131,6.97063,2.585287,15:02:30 08-07-2022,4392367
8430,62c7d692a1d47,4392367,6.878398,2.601888,15:02:42 08-07-2022,543069
8431,62c7d69ea37d0,543069,6.96656,2.586019,15:02:54 08-07-2022,8062901
8432,62c7d6aaa87e3,8062901,7.107622,2.560628,15:03:06 08-07-2022,9567777
8433,62c7d6b6ad65f,9567777,7.174083,2.548665,15:03:18 08-07-2022,8826542
8434,62c7d6c2b1be1,8826542,6.803797,2.615316,15:03:30 08-07-2022,6128649
8435,62c7d6ceb6f52,6128649,7.035736,2.573567,15:03:42 08-07-2022,1979805
8436,62c7d6daba532,1979805,7.155094,2.552083,15:03:54 08-07-2022,4874463
8437,62c7d6e6c5612,4874463,7.148312,2.553304,15:04:06 08-07-2022,01330292
8438,62c7d6f2c3b8b,01330292,6.963848,2.586507,15:04:18 08-07-2022,8225974
8439,62c7d6fec84fd,8225974,6.824142,2.611654,15:04:30 08-07-2022,9380198
8440,62c7d70acd31e,9380198,6.879752,2.601645,15:04:42 08-07-2022,08168721
8441,62c7d716d1fec,08168721,7.023529,2.575765,15:04:54 08-07-2022,9232522
8442,62c7d722da551,9232522,7.19714,2.544515,15:05:06 08-07-2022,6883528
8443,62c7d72ee391d,6883528,7.076427,2.566243,15:05:18 08-07-2022,9168238
8444,62c7d73ae03cc,9168238,6.778027,2.619955,15:05:30 08-07-2022,6232782
8445,62c7d746e59ce,6232782,7.148312,2.553304,15:05:42 08-07-2022,8950771
8446,62c7d752ea0dc,8950771,6.989618,2.581869,15:05:54 08-07-2022,4284387
8447,62c7d75ef075b,4284387,7.170013,2.549397,15:06:06 08-07-2022,5145167
8448,62c7d76b03ea7,5145167,6.87433,2.602621,15:06:19 08-07-2022,7360095
8449,62c7d7770bf9f,7360095,6.805154,2.615072,15:06:31 08-07-2022,3048089
8450,62c7d78309b8b,3048089,7.194427,2.545003,15:06:43 08-07-2022,4507439
8451,62c7d78f10ec4,4507439,7.125255,2.557454,15:06:55 08-07-2022,6846983
8452,62c7d79b15169,6846983,6.82143,2.612143,15:07:07 08-07-2022,2711203
8453,62c7d7a71b505,2711203,6.80651,2.614828,15:07:19 08-07-2022,9922918
8454,62c7d7b31bbcf,9922918,6.802441,2.615561,15:07:31 08-07-2022,3063191
8455,62c7d7bf1cebc,3063191,6.779383,2.619711,15:07:43 08-07-2022,3141681
8456,62c7d7cb216a1,3141681,6.822786,2.611898,15:07:55 08-07-2022,7947668
8457,62c7d7d7282b8,7947668,7.178152,2.547933,15:08:07 08-07-2022,339543
8458,62c7d7e32a925,339543,6.906882,2.596761,15:08:19 08-07-2022,6274858
8459,62c7d7ef2ecef,6274858,6.788877,2.618002,15:08:31 08-07-2022,6495356
8460,62c7d7fb38efa,6495356,6.79159,2.617514,15:08:43 08-07-2022,5248013
8461,62c7d8073c377,5248013,7.068288,2.567708,15:08:55 08-07-2022,128436
8462,62c7d8133d8a6,128436,6.799728,2.616049,15:09:07 08-07-2022,07316661
8463,62c7d81f47dd2,07316661,6.797016,2.616537,15:09:19 08-07-2022,4157392
8464,62c7d82b44d71,4157392,6.863476,2.604574,15:09:31 08-07-2022,3041281
8465,62c7d8374ac27,3041281,7.206637,2.542805,15:09:43 08-07-2022,98563
8466,62c7d84351868,98563,7.180864,2.547444,15:09:55 08-07-2022,061638
8467,62c7d84f528ce,061638,6.801085,2.615805,15:10:07 08-07-2022,3258075
8468,62c7d85b5e5e9,3258075,6.9001,2.597982,15:10:19 08-07-2022,05216253
8469,62c7d8675bbe4,05216253,7.064219,2.56844,15:10:31 08-07-2022,3257902
8470,62c7d873683e8,3257902,6.818717,2.612631,15:10:43 08-07-2022,6880186
8471,62c7d87f67340,6880186,7.088634,2.564046,15:10:55 08-07-2022,5656747
8472,62c7d88b6afde,5656747,7.11576,2.559163,15:11:07 08-07-2022,8552481
8473,62c7d8976e42a,8552481,6.773958,2.620687,15:11:19 08-07-2022,0372026
8474,62c7d8a372f50,0372026,6.893318,2.599203,15:11:31 08-07-2022,8550057
8475,62c7d8af80cd2,8550057,7.153738,2.552327,15:11:43 08-07-2022,4746436
8476,62c7d8bb7c08c,4746436,7.129323,2.556722,15:11:55 08-07-2022,783278
8477,62c7d8c781127,783278,6.832281,2.610189,15:12:07 08-07-2022,9737387
8478,62c7d8d38b73b,9737387,6.818717,2.612631,15:12:19 08-07-2022,8820716
8479,62c7d8df94752,8820716,7.203922,2.543294,15:12:31 08-07-2022,07500434
8480,62c7d8eb92622,07500434,7.174083,2.548665,15:12:43 08-07-2022,7610056
8481,62c7d8f79a5de,7610056,6.928583,2.592855,15:12:55 08-07-2022,7302685
8482,62c7d9039b9d2,7302685,6.91502,2.595296,15:13:07 08-07-2022,3896613
8483,62c7d90fa0581,3896613,7.111694,2.559895,15:13:19 08-07-2022,5824933
8484,62c7d91ba364b,5824933,6.772602,2.620932,15:13:31 08-07-2022,2993453
8485,62c7d927a97bb,2993453,7.141531,2.554524,15:13:43 08-07-2022,4991367
8486,62c7d933b0ca4,4991367,7.023527,2.575765,15:13:55 08-07-2022,9380931
8487,62c7d93fb88ab,9380931,6.768533,2.621664,15:14:07 08-07-2022,4357882
8488,62c7d94bb7758,4357882,7.052012,2.570638,15:14:19 08-07-2022,8945309
